class,class_index,start_frame,stop_frame,video_id,point
HighJump,11,2091,2319,video_validation_0000365,2202
HighJump,11,2424,2529,video_validation_0000365,2474
HighJump,11,3312,3486,video_validation_0000365,3398
HighJump,11,4359,4536,video_validation_0000365,4445
HighJump,11,5787,5955,video_validation_0000365,5869
HighJump,11,6390,6597,video_validation_0000365,6493
HighJump,11,12,84,video_validation_0000366,48
HighJump,11,147,432,video_validation_0000366,289
HighJump,11,2556,2727,video_validation_0000367,2640
HighJump,11,2784,2928,video_validation_0000367,2854
HighJump,11,2949,3072,video_validation_0000367,3009
HighJump,11,3141,3369,video_validation_0000367,3254
HighJump,11,3486,3708,video_validation_0000367,3595
HighJump,11,1200,1272,video_validation_0000368,1235
HighJump,11,1302,1434,video_validation_0000368,1366
HighJump,11,1539,1767,video_validation_0000368,1651
HighJump,11,1839,2208,video_validation_0000368,2021
HighJump,11,6081,6306,video_validation_0000368,6191
HighJump,11,7557,7875,video_validation_0000368,7715
HighJump,11,8046,8373,video_validation_0000368,8207
HighJump,11,4822,5035,video_validation_0000369,4926
HighJump,11,5149,5341,video_validation_0000369,5244
HighJump,11,6539,6761,video_validation_0000369,6648
HighJump,11,6893,7073,video_validation_0000369,6982
HighJump,11,7732,7864,video_validation_0000369,7797
HighJump,11,8011,8089,video_validation_0000369,8050
HighJump,11,8658,8766,video_validation_0000369,8712
HighJump,11,8964,9129,video_validation_0000369,9045
HighJump,11,9147,9219,video_validation_0000369,9181
HighJump,11,10043,10259,video_validation_0000369,10148
HighJump,11,10463,10645,video_validation_0000369,10555
HighJump,11,11796,11895,video_validation_0000369,11844
HighJump,11,12048,12222,video_validation_0000369,12134
HighJump,11,12608,12752,video_validation_0000369,12678
HighJump,11,12893,12992,video_validation_0000369,12940
HighJump,11,13028,13109,video_validation_0000369,13069
HighJump,11,13723,13867,video_validation_0000369,13795
HighJump,11,14104,14221,video_validation_0000369,14160
HighJump,11,15174,15321,video_validation_0000369,15247
HighJump,11,15548,15650,video_validation_0000369,15597
HighJump,11,16585,16702,video_validation_0000369,16642
HighJump,11,16966,17125,video_validation_0000369,17044
HighJump,11,18183,18342,video_validation_0000369,18261
HighJump,11,18710,18833,video_validation_0000369,18771
HighJump,11,20020,20197,video_validation_0000369,20107
HighJump,11,20350,20428,video_validation_0000369,20387
HighJump,11,22211,22346,video_validation_0000369,22277
HighJump,11,22564,22675,video_validation_0000369,22617
HighJump,11,22684,22765,video_validation_0000369,22724
HighJump,11,2592,2775,video_validation_0000370,2682
HighJump,11,2865,2964,video_validation_0000370,2915
HighJump,11,3945,4170,video_validation_0000370,4055
HighJump,11,4305,4383,video_validation_0000370,4343
HighJump,11,4392,4473,video_validation_0000370,4432
HighJump,11,5205,5358,video_validation_0000370,5280
HighJump,11,5547,5655,video_validation_0000370,5598
HighJump,11,5706,5823,video_validation_0000370,5763
HighJump,11,7173,7308,video_validation_0000370,7238
HighJump,11,7503,7593,video_validation_0000370,7548
HighJump,11,7638,7743,video_validation_0000370,7690
HighJump,11,8625,8802,video_validation_0000370,8710
HighJump,11,8916,9051,video_validation_0000370,8981
HighJump,11,9105,9219,video_validation_0000370,9159
HighJump,11,9900,10035,video_validation_0000370,9966
HighJump,11,10557,10659,video_validation_0000370,10607
HighJump,11,10698,10854,video_validation_0000370,10774
HighJump,11,11910,12054,video_validation_0000370,11980
HighJump,11,12273,12396,video_validation_0000370,12335
HighJump,11,13374,13554,video_validation_0000370,13462
HighJump,11,13902,14010,video_validation_0000370,13954
HighJump,11,14037,14127,video_validation_0000370,14081
HighJump,11,14322,14469,video_validation_0000370,14394
HighJump,11,16431,16563,video_validation_0000370,16498
HighJump,11,16884,16998,video_validation_0000370,16941
HighJump,11,17007,17091,video_validation_0000370,17048
HighJump,11,18333,18459,video_validation_0000370,18395
JavelinThrow,12,4999,5148,video_validation_0000411,5073
JavelinThrow,12,5530,5618,video_validation_0000411,5571
JavelinThrow,12,6103,6343,video_validation_0000411,6221
JavelinThrow,12,7337,7536,video_validation_0000411,7435
JavelinThrow,12,7807,8062,video_validation_0000411,7933
JavelinThrow,12,8693,8882,video_validation_0000411,8785
JavelinThrow,12,9163,9252,video_validation_0000411,9209
JavelinThrow,12,10512,10721,video_validation_0000411,10615
JavelinThrow,12,11129,11266,video_validation_0000411,11195
JavelinThrow,12,12456,12658,video_validation_0000411,12557
JavelinThrow,12,12890,13032,video_validation_0000411,12959
JavelinThrow,12,13627,13709,video_validation_0000411,13666
JavelinThrow,12,14023,14162,video_validation_0000411,14092
JavelinThrow,12,15694,15845,video_validation_0000411,15767
JavelinThrow,12,16620,16774,video_validation_0000411,16697
JavelinThrow,12,17230,17299,video_validation_0000411,17262
JavelinThrow,12,18348,18446,video_validation_0000411,18395
JavelinThrow,12,18787,18960,video_validation_0000411,18871
JavelinThrow,12,21,189,video_validation_0000412,103
JavelinThrow,12,546,681,video_validation_0000412,612
JavelinThrow,12,1302,1518,video_validation_0000412,1409
JavelinThrow,12,2106,2226,video_validation_0000412,2162
JavelinThrow,12,2850,3126,video_validation_0000412,2987
JavelinThrow,12,3492,3780,video_validation_0000412,3634
JavelinThrow,12,4323,4578,video_validation_0000412,4449
JavelinThrow,12,5256,5490,video_validation_0000412,5371
JavelinThrow,12,6279,6456,video_validation_0000412,6367
JavelinThrow,12,6903,7068,video_validation_0000412,6985
JavelinThrow,12,7431,7584,video_validation_0000412,7506
JavelinThrow,12,7992,8208,video_validation_0000412,8099
JavelinThrow,12,9072,9285,video_validation_0000412,9176
JavelinThrow,12,9762,10089,video_validation_0000412,9923
JavelinThrow,12,1278,1425,video_validation_0000413,1350
JavelinThrow,12,1750,1885,video_validation_0000413,1815
JavelinThrow,12,2308,2495,video_validation_0000413,2399
JavelinThrow,12,2702,2868,video_validation_0000413,2785
JavelinThrow,12,4840,5085,video_validation_0000413,4961
JavelinThrow,12,5985,6218,video_validation_0000413,6100
JavelinThrow,12,6560,6688,video_validation_0000413,6621
JavelinThrow,12,7292,7490,video_validation_0000413,7389
JavelinThrow,12,7775,7935,video_validation_0000413,7853
JavelinThrow,12,8890,9125,video_validation_0000413,9007
JavelinThrow,12,10225,10410,video_validation_0000413,10315
JavelinThrow,12,10640,10768,video_validation_0000413,10702
JavelinThrow,12,11785,11968,video_validation_0000413,11873
JavelinThrow,12,12272,12468,video_validation_0000413,12369
JavelinThrow,12,13350,13552,video_validation_0000413,13448
JavelinThrow,12,13778,13968,video_validation_0000413,13871
JavelinThrow,12,14610,14752,video_validation_0000413,14680
JavelinThrow,12,15122,15235,video_validation_0000413,15178
JavelinThrow,12,16007,16185,video_validation_0000413,16094
JavelinThrow,12,16492,16655,video_validation_0000413,16570
JavelinThrow,12,345,564,video_validation_0000414,454
JavelinThrow,12,576,786,video_validation_0000414,681
JavelinThrow,12,792,1068,video_validation_0000414,929
JavelinThrow,12,1086,1368,video_validation_0000414,1224
JavelinThrow,12,1377,1518,video_validation_0000414,1446
JavelinThrow,12,1530,1752,video_validation_0000414,1640
JavelinThrow,12,1764,1857,video_validation_0000414,1809
JavelinThrow,12,2502,2670,video_validation_0000414,2584
JavelinThrow,12,2682,2826,video_validation_0000414,2753
JavelinThrow,12,3921,4080,video_validation_0000414,3999
JavelinThrow,12,4092,4308,video_validation_0000414,4199
JavelinThrow,12,4419,4629,video_validation_0000414,4523
JavelinThrow,12,6078,6354,video_validation_0000414,6215
JavelinThrow,12,6483,6639,video_validation_0000414,6559
JavelinThrow,12,6654,6993,video_validation_0000414,6823
JavelinThrow,12,7572,7704,video_validation_0000414,7636
JavelinThrow,12,7791,7923,video_validation_0000414,7855
JavelinThrow,12,8304,8445,video_validation_0000414,8372
JavelinThrow,12,8604,8850,video_validation_0000414,8725
JavelinThrow,12,579,723,video_validation_0000415,649
JavelinThrow,12,1176,1314,video_validation_0000415,1243
JavelinThrow,12,1362,1461,video_validation_0000415,1411
JavelinThrow,12,2208,2469,video_validation_0000415,2338
JavelinThrow,12,2625,2727,video_validation_0000415,2675
JavelinThrow,12,3219,3414,video_validation_0000415,3315
JavelinThrow,12,3546,3675,video_validation_0000415,3611
JavelinThrow,12,4737,4962,video_validation_0000415,4846
JavelinThrow,12,5700,5796,video_validation_0000415,5748
JavelinThrow,12,6789,6855,video_validation_0000415,6823
JavelinThrow,12,6939,7053,video_validation_0000415,6993
JavelinThrow,12,7200,7308,video_validation_0000415,7254
JavelinThrow,12,66,303,video_validation_0000416,184
JavelinThrow,12,597,735,video_validation_0000416,665
JavelinThrow,12,1653,1890,video_validation_0000416,1769
JavelinThrow,12,2283,2475,video_validation_0000416,2380
JavelinThrow,12,3675,3924,video_validation_0000416,3797
JavelinThrow,12,4428,4644,video_validation_0000416,4535
JavelinThrow,12,6018,6228,video_validation_0000416,6122
JavelinThrow,12,8028,8181,video_validation_0000416,8104
JavelinThrow,12,8451,8736,video_validation_0000416,8592
JavelinThrow,12,10509,10725,video_validation_0000416,10614
JavelinThrow,12,13971,14232,video_validation_0000416,14101
JavelinThrow,12,822,1026,video_validation_0000417,923
JavelinThrow,12,1500,1614,video_validation_0000417,1556
JavelinThrow,12,1842,2037,video_validation_0000417,1938
JavelinThrow,12,2292,2448,video_validation_0000417,2369
JavelinThrow,12,2622,2763,video_validation_0000417,2689
JavelinThrow,12,2814,2958,video_validation_0000417,2885
JavelinThrow,12,3234,3447,video_validation_0000417,3338
JavelinThrow,12,3606,3795,video_validation_0000417,3698
JavelinThrow,12,4107,4242,video_validation_0000417,4173
JavelinThrow,12,4551,4755,video_validation_0000417,4650
JavelinThrow,12,4905,5082,video_validation_0000417,4992
JavelinThrow,12,5289,5421,video_validation_0000417,5353
JavelinThrow,12,5520,5697,video_validation_0000417,5606
JavelinThrow,12,5940,6150,video_validation_0000417,6044
JavelinThrow,12,6405,6582,video_validation_0000417,6490
JavelinThrow,12,6852,7014,video_validation_0000417,6931
JavelinThrow,12,7023,7239,video_validation_0000417,7130
JavelinThrow,12,7329,7512,video_validation_0000417,7418
JavelinThrow,12,7698,7929,video_validation_0000417,7810
JavelinThrow,12,7989,8151,video_validation_0000417,8068
JavelinThrow,12,8400,8604,video_validation_0000417,8499
JavelinThrow,12,8925,9111,video_validation_0000417,9016
JavelinThrow,12,9345,9525,video_validation_0000417,9434
JavelinThrow,12,9711,9834,video_validation_0000417,9771
JavelinThrow,12,9960,10026,video_validation_0000417,9992
JavelinThrow,12,10380,10536,video_validation_0000417,10457
JavelinThrow,12,1,174,video_validation_0000418,86
JavelinThrow,12,351,546,video_validation_0000418,448
JavelinThrow,12,771,873,video_validation_0000418,820
JavelinThrow,12,942,1089,video_validation_0000418,1014
JavelinThrow,12,1233,1395,video_validation_0000418,1312
JavelinThrow,12,1524,1686,video_validation_0000418,1604
JavelinThrow,12,1905,2097,video_validation_0000418,1996
JavelinThrow,12,2217,2391,video_validation_0000418,2301
JavelinThrow,12,2454,2628,video_validation_0000418,2537
JavelinThrow,12,2844,2979,video_validation_0000418,2910
JavelinThrow,12,3138,3330,video_validation_0000418,3232
JavelinThrow,12,3450,3537,video_validation_0000418,3490
JavelinThrow,12,3690,3849,video_validation_0000418,3767
JavelinThrow,12,4209,4410,video_validation_0000418,4307
JavelinThrow,12,4554,4728,video_validation_0000418,4639
JavelinThrow,12,4872,5019,video_validation_0000418,4944
JavelinThrow,12,5199,5352,video_validation_0000418,5273
JavelinThrow,12,5490,5655,video_validation_0000418,5569
JavelinThrow,12,5778,5952,video_validation_0000418,5864
JavelinThrow,12,6066,6204,video_validation_0000418,6133
JavelinThrow,12,6396,6534,video_validation_0000418,6462
JavelinThrow,12,6630,6741,video_validation_0000418,6686
JavelinThrow,12,6969,7119,video_validation_0000418,7043
JavelinThrow,12,7257,7380,video_validation_0000418,7316
JavelinThrow,12,290,468,video_validation_0000419,377
JavelinThrow,12,695,790,video_validation_0000419,740
JavelinThrow,12,1965,2165,video_validation_0000419,2062
JavelinThrow,12,2380,2608,video_validation_0000419,2493
JavelinThrow,12,3700,3880,video_validation_0000419,3789
JavelinThrow,12,4075,4160,video_validation_0000419,4117
JavelinThrow,12,5150,5330,video_validation_0000419,5239
JavelinThrow,12,5505,5615,video_validation_0000419,5557
JavelinThrow,12,6328,6542,video_validation_0000419,6434
JavelinThrow,12,7700,7835,video_validation_0000419,7766
JavelinThrow,12,8215,8305,video_validation_0000419,8258
JavelinThrow,12,10755,11005,video_validation_0000419,10879
JavelinThrow,12,11395,11542,video_validation_0000419,11467
JavelinThrow,12,12845,13035,video_validation_0000419,12940
JavelinThrow,12,13195,13385,video_validation_0000419,13288
JavelinThrow,12,14190,14305,video_validation_0000419,14248
JavelinThrow,12,14500,14718,video_validation_0000419,14605
JavelinThrow,12,15235,15378,video_validation_0000419,15304
JavelinThrow,12,15632,15782,video_validation_0000419,15708
JavelinThrow,12,17665,17835,video_validation_0000419,17750
JavelinThrow,12,18105,18212,video_validation_0000419,18157
JavelinThrow,12,20130,20325,video_validation_0000419,20227
JavelinThrow,12,21452,21625,video_validation_0000419,21537
JavelinThrow,12,415,572,video_validation_0000420,491
JavelinThrow,12,825,955,video_validation_0000420,889
JavelinThrow,12,1660,1865,video_validation_0000420,1761
JavelinThrow,12,2230,2410,video_validation_0000420,2318
JavelinThrow,12,3012,3152,video_validation_0000420,3083
JavelinThrow,12,3460,3580,video_validation_0000420,3519
JavelinThrow,12,4692,4900,video_validation_0000420,4794
JavelinThrow,12,5112,5255,video_validation_0000420,5181
JavelinThrow,12,6125,6395,video_validation_0000420,6259
JavelinThrow,12,6715,6853,video_validation_0000420,6781
JavelinThrow,12,9812,9970,video_validation_0000420,9888
JavelinThrow,12,10238,10338,video_validation_0000420,10286
JavelinThrow,12,10905,11130,video_validation_0000420,11017
JavelinThrow,12,12210,12455,video_validation_0000420,12331
JavelinThrow,12,13672,13895,video_validation_0000420,13782
JavelinThrow,12,14175,14305,video_validation_0000420,14237
JavelinThrow,12,14880,15070,video_validation_0000420,14973
JavelinThrow,12,15393,15588,video_validation_0000420,15490
JavelinThrow,12,16620,16855,video_validation_0000420,16736
JavelinThrow,12,17160,17328,video_validation_0000420,17242
JavelinThrow,12,18192,18388,video_validation_0000420,18289
JavelinThrow,12,18702,18878,video_validation_0000420,18788
JavelinThrow,12,19768,19978,video_validation_0000420,19872
JavelinThrow,12,21030,21390,video_validation_0000420,21206
JavelinThrow,12,21700,21812,video_validation_0000420,21754
LongJump,13,24,282,video_validation_0000481,152
LongJump,13,1032,1272,video_validation_0000481,1149
LongJump,13,1674,1827,video_validation_0000481,1750
LongJump,13,1878,2148,video_validation_0000481,2011
LongJump,13,2553,2766,video_validation_0000481,2658
LongJump,13,3045,3210,video_validation_0000481,3126
LongJump,13,3345,3483,video_validation_0000481,3413
LongJump,13,3873,4113,video_validation_0000481,3991
LongJump,13,4401,4515,video_validation_0000481,4458
LongJump,13,4530,4761,video_validation_0000481,4643
LongJump,13,5184,5529,video_validation_0000481,5355
LongJump,13,5766,5925,video_validation_0000481,5842
LongJump,13,5994,6123,video_validation_0000481,6057
LongJump,13,6435,6705,video_validation_0000481,6569
LongJump,13,7005,7155,video_validation_0000481,7078
LongJump,13,7182,7428,video_validation_0000481,7305
LongJump,13,7989,8298,video_validation_0000481,8144
LongJump,13,8643,8808,video_validation_0000481,8722
LongJump,13,8844,9000,video_validation_0000481,8921
LongJump,13,9417,9720,video_validation_0000481,9567
LongJump,13,9975,10128,video_validation_0000481,10050
LongJump,13,10182,10482,video_validation_0000481,10330
LongJump,13,10797,11124,video_validation_0000481,10960
LongJump,13,11415,11571,video_validation_0000481,11491
LongJump,13,11592,11841,video_validation_0000481,11713
LongJump,13,12006,12171,video_validation_0000481,12088
LongJump,13,12492,12672,video_validation_0000481,12581
LongJump,13,831,1230,video_validation_0000482,1029
LongJump,13,1521,1788,video_validation_0000482,1655
LongJump,13,1971,2082,video_validation_0000482,2025
LongJump,13,1614,2127,video_validation_0000483,1868
LongJump,13,2382,2670,video_validation_0000483,2526
LongJump,13,2691,2847,video_validation_0000483,2767
LongJump,13,378,682,video_validation_0000484,527
LongJump,13,880,970,video_validation_0000484,924
LongJump,13,1955,2315,video_validation_0000484,2134
LongJump,13,2700,2805,video_validation_0000484,2750
LongJump,13,2902,3090,video_validation_0000484,2996
LongJump,13,3555,3817,video_validation_0000484,3685
LongJump,13,4038,4152,video_validation_0000484,4093
LongJump,13,4170,4378,video_validation_0000484,4273
LongJump,13,5008,5250,video_validation_0000484,5126
LongJump,13,5425,5542,video_validation_0000484,5482
LongJump,13,5580,5718,video_validation_0000484,5649
LongJump,13,6810,7082,video_validation_0000484,6944
LongJump,13,7345,7490,video_validation_0000484,7418
LongJump,13,7603,7780,video_validation_0000484,7690
LongJump,13,8518,8742,video_validation_0000484,8628
LongJump,13,9530,9828,video_validation_0000484,9679
LongJump,13,10022,10185,video_validation_0000484,10102
LongJump,13,10290,10495,video_validation_0000484,10390
LongJump,13,11335,11572,video_validation_0000484,11451
LongJump,13,11770,11902,video_validation_0000484,11834
LongJump,13,12022,12192,video_validation_0000484,12107
LongJump,13,12565,12800,video_validation_0000484,12681
LongJump,13,13007,13372,video_validation_0000484,13188
LongJump,13,13980,14285,video_validation_0000484,14131
LongJump,13,14600,14745,video_validation_0000484,14671
LongJump,13,14830,15025,video_validation_0000484,14924
LongJump,13,15828,16105,video_validation_0000484,15964
LongJump,13,16415,16520,video_validation_0000484,16466
LongJump,13,16630,16782,video_validation_0000484,16706
LongJump,13,17152,17385,video_validation_0000484,17267
LongJump,13,17535,17655,video_validation_0000484,17594
LongJump,13,17732,17888,video_validation_0000484,17809
LongJump,13,18482,18740,video_validation_0000484,18609
LongJump,13,18895,19045,video_validation_0000484,18968
LongJump,13,19175,19340,video_validation_0000484,19256
LongJump,13,20625,20812,video_validation_0000484,20717
LongJump,13,21025,21155,video_validation_0000484,21088
LongJump,13,21212,21465,video_validation_0000484,21336
LongJump,13,22298,22558,video_validation_0000484,22427
LongJump,13,22700,22832,video_validation_0000484,22765
LongJump,13,22850,23130,video_validation_0000484,22986
LongJump,13,471,741,video_validation_0000485,605
LongJump,13,1086,1437,video_validation_0000485,1259
LongJump,13,1950,2238,video_validation_0000485,2092
LongJump,13,2622,3018,video_validation_0000485,2817
LongJump,13,3906,4185,video_validation_0000485,4044
LongJump,13,4536,4902,video_validation_0000485,4716
LongJump,13,5499,5718,video_validation_0000485,5608
LongJump,13,6165,6495,video_validation_0000485,6328
LongJump,13,7161,7275,video_validation_0000485,7217
LongJump,13,306,537,video_validation_0000486,419
LongJump,13,576,765,video_validation_0000486,667
LongJump,13,777,885,video_validation_0000486,830
LongJump,13,894,1128,video_validation_0000486,1010
LongJump,13,1200,1407,video_validation_0000486,1302
LongJump,13,1503,1656,video_validation_0000486,1578
LongJump,13,1746,2028,video_validation_0000486,1884
LongJump,13,1,234,video_validation_0000487,116
LongJump,13,1722,1848,video_validation_0000487,1783
LongJump,13,1857,2040,video_validation_0000487,1948
LongJump,13,2088,2226,video_validation_0000487,2154
LongJump,13,2253,2640,video_validation_0000487,2442
LongJump,13,2769,2889,video_validation_0000487,2827
LongJump,13,2910,3102,video_validation_0000487,3003
LongJump,13,3120,3411,video_validation_0000487,3263
LongJump,13,3597,3738,video_validation_0000487,3666
LongJump,13,3741,3897,video_validation_0000487,3817
LongJump,13,3927,3999,video_validation_0000487,3961
LongJump,13,4020,4185,video_validation_0000487,4099
LongJump,13,4197,4392,video_validation_0000487,4294
LongJump,13,4452,4617,video_validation_0000487,4535
LongJump,13,4956,5094,video_validation_0000487,5022
LongJump,13,5109,5232,video_validation_0000487,5170
LongJump,13,5238,5331,video_validation_0000487,5284
LongJump,13,5379,5481,video_validation_0000487,5430
LongJump,13,5637,5748,video_validation_0000487,5691
LongJump,13,5811,5880,video_validation_0000487,5844
LongJump,13,5913,6081,video_validation_0000487,5995
LongJump,13,6177,6420,video_validation_0000487,6299
LongJump,13,6453,6723,video_validation_0000487,6587
LongJump,13,6855,7257,video_validation_0000487,7056
LongJump,13,7284,7572,video_validation_0000487,7428
LongJump,13,7677,7866,video_validation_0000487,7772
LongJump,13,474,822,video_validation_0000488,646
LongJump,13,837,1080,video_validation_0000488,959
LongJump,13,1320,1548,video_validation_0000488,1434
LongJump,13,1557,1995,video_validation_0000488,1774
LongJump,13,2037,2466,video_validation_0000488,2249
LongJump,13,2487,2706,video_validation_0000488,2595
LongJump,13,2730,3192,video_validation_0000488,2960
LongJump,13,96,339,video_validation_0000489,216
LongJump,13,594,822,video_validation_0000489,705
LongJump,13,2634,2898,video_validation_0000489,2764
LongJump,13,3297,3468,video_validation_0000489,3379
LongJump,13,4710,5034,video_validation_0000489,4870
LongJump,13,5301,5490,video_validation_0000489,5395
LongJump,13,2499,2778,video_validation_0000490,2638
LongJump,13,2808,2964,video_validation_0000490,2883
LongJump,13,2982,3189,video_validation_0000490,3085
LongJump,13,3204,3345,video_validation_0000490,3273
LongJump,13,3378,3540,video_validation_0000490,3456
LongJump,13,3567,3759,video_validation_0000490,3664
LongJump,13,3807,4107,video_validation_0000490,3956
LongJump,13,4131,4353,video_validation_0000490,4241
LongJump,13,4371,4530,video_validation_0000490,4448
LongJump,13,4530,4716,video_validation_0000490,4623
LongJump,13,4743,4950,video_validation_0000490,4845
LongJump,13,4965,5136,video_validation_0000490,5049
LongJump,13,5151,5451,video_validation_0000490,5300
LongJump,13,5451,5649,video_validation_0000490,5548
LongJump,13,5649,5832,video_validation_0000490,5739
LongJump,13,6993,7083,video_validation_0000490,7036
LongJump,13,7131,7218,video_validation_0000490,7173
LongJump,13,7269,7377,video_validation_0000490,7321
LongJump,13,7446,7515,video_validation_0000490,7480
LongJump,13,7578,7656,video_validation_0000490,7615
LongJump,13,7752,7830,video_validation_0000490,7790
LongJump,13,7857,7971,video_validation_0000490,7912
LongJump,13,8010,8106,video_validation_0000490,8055
LongJump,13,8583,8640,video_validation_0000490,8608
LongJump,13,8730,8808,video_validation_0000490,8767
LongJump,13,8862,8949,video_validation_0000490,8904
LongJump,13,8994,9066,video_validation_0000490,9029
LongJump,13,9126,9222,video_validation_0000490,9172
LongJump,13,9525,9606,video_validation_0000490,9564
LongJump,13,9660,9747,video_validation_0000490,9703
LongJump,13,9810,9888,video_validation_0000490,9847
LongJump,13,10005,10086,video_validation_0000490,10044
LongJump,13,10143,10236,video_validation_0000490,10188
PoleVault,14,1713,1959,video_validation_0000661,1834
PoleVault,14,3300,3465,video_validation_0000661,3380
PoleVault,14,3474,3624,video_validation_0000661,3548
PoleVault,14,3630,3921,video_validation_0000661,3773
PoleVault,14,213,558,video_validation_0000662,384
PoleVault,14,576,924,video_validation_0000662,751
PoleVault,14,939,1287,video_validation_0000662,1111
PoleVault,14,1290,1644,video_validation_0000662,1466
PoleVault,14,1650,2220,video_validation_0000662,1933
PoleVault,14,2226,2580,video_validation_0000662,2402
PoleVault,14,2586,2907,video_validation_0000662,2744
PoleVault,14,1,222,video_validation_0000663,110
PoleVault,14,525,723,video_validation_0000663,622
PoleVault,14,1875,2169,video_validation_0000663,2022
PoleVault,14,2724,2862,video_validation_0000663,2790
PoleVault,14,2892,3099,video_validation_0000663,2994
PoleVault,14,3414,3624,video_validation_0000663,3517
PoleVault,14,3663,3912,video_validation_0000663,3787
PoleVault,14,5406,5625,video_validation_0000663,5516
PoleVault,14,5688,5883,video_validation_0000663,5784
PoleVault,14,5943,6138,video_validation_0000663,6038
PoleVault,14,6192,6384,video_validation_0000663,6287
PoleVault,14,612,897,video_validation_0000664,754
PoleVault,14,1014,1134,video_validation_0000664,1072
PoleVault,14,1305,1476,video_validation_0000664,1388
PoleVault,14,1590,1779,video_validation_0000664,1684
PoleVault,14,1917,2058,video_validation_0000664,1987
PoleVault,14,2181,2364,video_validation_0000664,2274
PoleVault,14,2562,2793,video_validation_0000664,2677
PoleVault,14,2928,3150,video_validation_0000664,3039
PoleVault,14,933,1083,video_validation_0000665,1005
PoleVault,14,1092,1227,video_validation_0000665,1159
PoleVault,14,1320,1500,video_validation_0000665,1407
PoleVault,14,1542,1686,video_validation_0000665,1613
PoleVault,14,2145,2499,video_validation_0000665,2319
PoleVault,14,2538,3099,video_validation_0000665,2817
PoleVault,14,3111,3510,video_validation_0000665,3310
LongJump,13,4608,4713,video_validation_0000665,4659
PoleVault,14,5607,5862,video_validation_0000665,5732
PoleVault,14,5868,6063,video_validation_0000665,5965
PoleVault,14,6213,6372,video_validation_0000665,6291
PoleVault,14,6381,6975,video_validation_0000665,6677
PoleVault,14,4788,5108,video_validation_0000666,4948
PoleVault,14,5408,5590,video_validation_0000666,5496
PoleVault,14,5745,5962,video_validation_0000666,5852
PoleVault,14,6795,7022,video_validation_0000666,6908
PoleVault,14,7165,7450,video_validation_0000666,7304
PoleVault,14,7845,8078,video_validation_0000666,7959
PoleVault,14,8248,8442,video_validation_0000666,8344
PoleVault,14,8778,9002,video_validation_0000666,8888
PoleVault,14,9262,9442,video_validation_0000666,9351
PoleVault,14,9625,9950,video_validation_0000666,9787
PoleVault,14,10970,11275,video_validation_0000666,11122
PoleVault,14,11378,11648,video_validation_0000666,11510
PoleVault,14,11875,12145,video_validation_0000666,12009
PoleVault,14,12342,12550,video_validation_0000666,12444
PoleVault,14,13038,13268,video_validation_0000666,13151
PoleVault,14,13457,13678,video_validation_0000666,13568
PoleVault,14,13812,14018,video_validation_0000666,13913
PoleVault,14,14205,14498,video_validation_0000666,14351
PoleVault,14,15505,15857,video_validation_0000666,15679
PoleVault,14,16070,16268,video_validation_0000666,16168
PoleVault,14,153,444,video_validation_0000667,297
PoleVault,14,888,1074,video_validation_0000667,979
PoleVault,14,1404,1632,video_validation_0000667,1517
PoleVault,14,1,408,video_validation_0000668,202
PoleVault,14,420,690,video_validation_0000668,553
PoleVault,14,702,861,video_validation_0000668,779
PoleVault,14,870,1062,video_validation_0000668,966
PoleVault,14,1068,1188,video_validation_0000668,1126
PoleVault,14,1194,1365,video_validation_0000668,1280
PoleVault,14,1398,1521,video_validation_0000668,1458
PoleVault,14,1533,1749,video_validation_0000668,1638
PoleVault,14,1758,1899,video_validation_0000668,1826
PoleVault,14,1914,2121,video_validation_0000668,2015
PoleVault,14,2127,2349,video_validation_0000668,2237
PoleVault,14,2382,2535,video_validation_0000668,2458
PoleVault,14,2550,2754,video_validation_0000668,2650
PoleVault,14,2766,2898,video_validation_0000668,2830
PoleVault,14,2913,3096,video_validation_0000668,3002
PoleVault,14,3126,3255,video_validation_0000668,3189
PoleVault,14,3267,3459,video_validation_0000668,3362
PoleVault,14,3516,3678,video_validation_0000668,3596
PoleVault,14,3699,3894,video_validation_0000668,3794
PoleVault,14,3981,4110,video_validation_0000668,4041
PoleVault,14,4131,4356,video_validation_0000668,4243
PoleVault,14,4404,4554,video_validation_0000668,4478
PoleVault,14,4578,4776,video_validation_0000668,4675
PoleVault,14,4788,4926,video_validation_0000668,4857
PoleVault,14,4941,5163,video_validation_0000668,5052
PoleVault,14,5190,5337,video_validation_0000668,5261
PoleVault,14,5349,5550,video_validation_0000668,5447
PoleVault,14,5640,5793,video_validation_0000668,5715
PoleVault,14,5808,5991,video_validation_0000668,5899
PoleVault,14,6027,6207,video_validation_0000668,6116
PoleVault,14,6222,6438,video_validation_0000668,6328
PoleVault,14,6507,6936,video_validation_0000668,6721
PoleVault,14,6966,7119,video_validation_0000668,7039
PoleVault,14,7137,7323,video_validation_0000668,7230
PoleVault,14,7380,7542,video_validation_0000668,7460
PoleVault,14,7560,7755,video_validation_0000668,7656
PoleVault,14,7779,7980,video_validation_0000668,7878
PoleVault,14,8010,8163,video_validation_0000668,8082
PoleVault,14,8175,8319,video_validation_0000668,8244
PoleVault,14,8337,8544,video_validation_0000668,8440
PoleVault,14,8577,8733,video_validation_0000668,8656
